search,title,subtitle,location,snippet,link,fulltext
AWS,"Principal Software Engineer - $100,000/year USD - JobID #3335","Crossover for Work","Brasília, BR","What you will be doing: Identifying the Important outcomes, Evaluating alternatives, Looking for the best/simplest pattern, deciding how ...","https://br.linkedin.com/jobs/view/principal-software-engineer-%24100-000-year-usd-jobid-%233335-at-crossover-for-work-1575177579?refId=e4c39a8b-3fc2-426a-9c40-72a60261f572&position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Are you ready to turbocharge your career? Imagine a place where you are well paid, have the smartest peers, grow your skills, and can work from almost anywhere. Crossover is the future of work and a global leader in software industry talent. We are growing rapidly across nearly 50 different job positions. This listing is for our Technical Product Manager position, but we have found great applicants often have a current title of Principal Software Engineer or similar, so don’t be confused about that difference, we are glad you found us. Hit “Apply” to learn more about this exciting opportunity. Are you the best architect on your team, stuck working on the same codebase for quarters or even years at a time? Do you have 1,000 ideas about how you could make the applications you’ve inherited simpler and more maintainable if only your stakeholders would give you the time you need to do things right? Do you enjoy learning and using the latest cloud services? If so, you'll love our view of Technical Product Management. Our TPMs have strong engineering backgrounds because they are focused on different things than your typical PM. Our TPMs are focused on... Designing better and simpler technical solutions, not managing a long feature backlog. Improving core data structures and algorithms, not the UI/UX layer Maximizing the use of disruptive technology, not low-value and undifferentiated code Key responsibilities: Making Technical Decisions. Identifying the Important outcomes, Evaluating alternatives, Looking for the best/simplest pattern, deciding how to apply existing patterns to a given problem, adding detail to P2 decisions Learning Important Context. Interviewing Product Architects, Reading Docs, Using Products, Learning new APIs or Services, Reading Code, Evaluating Technical Patterns Reviewing Content. Reviewing deliverables created by Engineers. Deciding whether to Approve or Reject (with feedback). Writing. Creating milestone specs and decisions, using diagrams to communicate technical decisions. Candidate requirements: A university degree including the study of data structures, algorithms, and computing fundamentals. At least 2 years of experience writing object-oriented production code for a commercial software company. At least 2 years of experience making important architecture and design decisions; such as data domain modeling, application of design patterns, and design using third-party components. Some experience designing for cloud computing paradigms (such as Amazon Web Services, Azure, or Google Cloud Platform). The ability to simplify complex ideas and communicate them with clear, logical thinking. Nice to have Experience rebuilding/redesigning existing products on top of entirely new cloud services (for example all the AWS services beyond EC2 and S3). Experience writing technical architecture documents AWS/Azure/GCP Certifications What you will be doing: As a Crossover TPM, you will have a long-term role on a team that makes the important architecture decisions across a steady stream of product releases that are fueled by Trilogy's growing portfolio of 100s of enterprise software applications. Our TPMs use the latest cloud patterns and services to rearchitect many applications each year. Most people are lucky to have the opportunity to create foundational technical direction a few times in their careers. Because of our virtually endless supply of modernization and cloud rebuild projects, our TPMs make these decisions every week. Day-to-day, TPMs: Turn high-level technical specs into detailed designs that engineers can execute on Uphold high standards on fundamental data structures, algorithms, and architectural best practices Define the acceptance criteria to measure engineering deliverables against There is so much to cover for this exciting role, and space here is limited. If you found this interesting, Apply on crossover.com. After applying you will take a few online “screening” assessments to check for a basic fit, and then move on to some real-world written questions. You will also be assigned to one of our recruiting specialists who can answer questions you might have about the process, role, or company, and help you get to the final interview step. We look forward to meeting you! Crossover Job Code: LJ-3335-BR-Brasília-PrincipalSoftw.001"
AWS,"Software Architect - $100,000/year USD - JobID #3335","Crossover for Work","Brasília, BR","What you will be doing: Identifying the Important outcomes, Evaluating alternatives, Looking for the best/simplest pattern, deciding how ...","https://br.linkedin.com/jobs/view/software-architect-%24100-000-year-usd-jobid-%233335-at-crossover-for-work-1575177563?refId=e4c39a8b-3fc2-426a-9c40-72a60261f572&position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Are you ready to turbocharge your career? Imagine a place where you are well paid, have the smartest peers, grow your skills, and can work from almost anywhere. Crossover is the future of work and a global leader in software industry talent. We are growing rapidly across nearly 50 different job positions. This listing is for our Technical Product Manager position, but we have found great applicants often have a current title of Software Architect or similar, so don’t be confused about that difference, we are glad you found us. Hit “Apply” to learn more about this exciting opportunity. Are you the best architect on your team, stuck working on the same codebase for quarters or even years at a time? Do you have 1,000 ideas about how you could make the applications you’ve inherited simpler and more maintainable if only your stakeholders would give you the time you need to do things right? Do you enjoy learning and using the latest cloud services? If so, you'll love our view of Technical Product Management. Our TPMs have strong engineering backgrounds because they are focused on different things than your typical PM. Our TPMs are focused on... Designing better and simpler technical solutions, not managing a long feature backlog. Improving core data structures and algorithms, not the UI/UX layer Maximizing the use of disruptive technology, not low-value and undifferentiated code Key responsibilities: Making Technical Decisions. Identifying the Important outcomes, Evaluating alternatives, Looking for the best/simplest pattern, deciding how to apply existing patterns to a given problem, adding detail to P2 decisions Learning Important Context. Interviewing Product Architects, Reading Docs, Using Products, Learning new APIs or Services, Reading Code, Evaluating Technical Patterns Reviewing Content. Reviewing deliverables created by Engineers. Deciding whether to Approve or Reject (with feedback). Writing. Creating milestone specs and decisions, using diagrams to communicate technical decisions. Candidate requirements: A university degree including the study of data structures, algorithms, and computing fundamentals. At least 2 years of experience writing object-oriented production code for a commercial software company. At least 2 years of experience making important architecture and design decisions; such as data domain modeling, application of design patterns, and design using third-party components. Some experience designing for cloud computing paradigms (such as Amazon Web Services, Azure, or Google Cloud Platform). The ability to simplify complex ideas and communicate them with clear, logical thinking. Nice to have Experience rebuilding/redesigning existing products on top of entirely new cloud services (for example all the AWS services beyond EC2 and S3). Experience writing technical architecture documents AWS/Azure/GCP Certifications What you will be doing: As a Crossover TPM, you will have a long-term role on a team that makes the important architecture decisions across a steady stream of product releases that are fueled by Trilogy's growing portfolio of 100s of enterprise software applications. Our TPMs use the latest cloud patterns and services to rearchitect many applications each year. Most people are lucky to have the opportunity to create foundational technical direction a few times in their careers. Because of our virtually endless supply of modernization and cloud rebuild projects, our TPMs make these decisions every week. Day-to-day, TPMs: Turn high-level technical specs into detailed designs that engineers can execute on Uphold high standards on fundamental data structures, algorithms, and architectural best practices Define the acceptance criteria to measure engineering deliverables against There is so much to cover for this exciting role, and space here is limited. If you found this interesting, Apply on crossover.com. After applying you will take a few online “screening” assessments to check for a basic fit, and then move on to some real-world written questions. You will also be assigned to one of our recruiting specialists who can answer questions you might have about the process, role, or company, and help you get to the final interview step. We look forward to meeting you! Crossover Job Code: LJ-3335-BR-Brasília-SoftwareArchit.003"
AWS,"Desenvolvedor Mobile","MIRANTE INFORMATICA LTDA","Brasília, BR","Prestador de Serviços (PJ) Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor ...","https://br.linkedin.com/jobs/view/desenvolvedor-mobile-at-mirante-informatica-ltda-1463884316?refId=e4c39a8b-3fc2-426a-9c40-72a60261f572&position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Vaga de Desenvolvedor Mobile em Distrito Federal. A combinar. Período Integral. Prestador de Serviços (PJ) Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor Nível hierárquico: Especialista Local de trabalho: Brasília, DF Regime de contratação de tipo Prestador de Serviços (PJ) Jornada Período Integral Para esta estamos buscando profissionais com o seguinte perfil: (Perfil com foco em Android ou iOS) Mobile Android: Requisitos: Automação / Android Conhecimento em AWS Cultura de devops Conhecimento em metodologias ágeis Conhecimento em teste automatizado Formação: Ensino superior completo ou cursando na área de TI Mobile IOS: Requisitos: Swift, Objective C fastlane, cocoapods, push notifications, core data, App Store, experiência com alto layout e experiência com testes automatizados, com as ferramentas: Quick e Nimble Contratação CLT + Benefícios Plano de Saúde sem desconto Plano Odontológico sem desconto – Inclusão de cerca de 10,00 p/ dependente VR/VA = 1.040/Mês - Pode dividir Gym Pass Seguro de Vida Bônus Semestral atrelado a metas (até 1.5 salários) Local: Pinheiros, São Paulo/SP"
Azure,"Solutions Architect","FireEye, Inc.","Brasília, BR","FireEye’s Sales Engineering Team is seeking experienced, exceptional individuals for our sales organization in the region. 5 years or ...","https://br.linkedin.com/jobs/view/solutions-architect-at-fireeye-inc-1578883197?refId=69bd0fc9-6309-45e5-9b0f-53c688f610a9&position=1&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Company Description FireEye is the leader in intelligence-led security-as-a-service. Working as a seamless, scalable extension of customer security operations, FireEye offers a single platform that blends innovative security technologies, nation-state grade threat intelligence, and world-renowned Mandiant® consulting. With this approach, FireEye eliminates the complexity and burden of cyber security for organizations struggling to prepare for, prevent, and respond to cyber attacks. FireEye has over 7,500 customers across 67 countries, including more than 50 percent of the Forbes Global 2000. Job Description The Role: FireEye’s Sales Engineering Team is seeking experienced, exceptional individuals for our sales organization in the region. Ours is not a typical software sales organization. Everybody is a closer, from inside sales through executive management. Everybody. The Systems Engineer (SE) is a customer-focused technical sales professional who provides high level pre sales support and guidance to customers and collaborates with Territory Managers and partners to recommend and develop appropriate customer solution offerings. The SE acts in a consultative fashion and is looked to as an expert in his/her field by the account team, channel partners and customers. Responsibilities You will be part of a sales team responsible for meeting quarterly and annual revenue goals in support of FireEye’s product strategy. Advising customers on how best to use the products or services provided. You should have experience working with key decision-makers in information security across a variety of industries. You should also have experience in multiple security disciplines and ability to articulate requirements, architect technical solutions and demonstrate capabilities both in sales meeting and proof of concept environments. You should also have experience developing opportunities from initial lead to successful closure, or relevant experience in a professional services, consulting or related role. The position requires regional and international travel. Qualifications Strong leadership skills with the ability to prioritize and execute in a methodical and disciplined manner. Set and manage expectations with senior stake-holders and team members Excellent communication and presentation skills with the ability to present to a variety of external audiences, including being able to interact with senior executives Hands-on technical understanding of incident response, computer forensics, network and/or application security 5 years or equivalent experience in consulting or sales engineering - particularly in the areas of security incident response or system and network administration; or, other relevant experience managing technical customer relationships History of creating rapport with customers, from line technicians to C-level executives Ability to explain and demonstrate - live and in color - a complex product Fluent in spoken and written English  Goal oriented and self-managed/trained Additional Qualifications Previous technical enablement or training experience. Hands-on experience with Intrusion Detection Systems, Security Information Event Management solutions, packet analysis tools and operating system analysis Excellent knowledge of security solutions and technologies, including: Linux/Windows, Network architecture/implementation/configuration experience Knowledge of packet flow/TCP/UDP traffic Firewall technologies, SIEM, proxy technologies, anti-virus, spam and spyware solutions (Gateway and SaaS) Malware/security experience Understand Cloud solutions and architectures (Amazon, Azure) Understand and be conversant about FireEye competitors, their solutions, strengths, weaknesses, opportunities and threats"
Azure,"Desenvolvedor(a) Mobile - Brasília","SONDA IT","Brasília, BR","Experiência com:- Desenvolvimento Mobile- Desenvolvimento Web Java- React Native (mobile)- Desenvolvimento nativo Android e iOS- Teste ...","https://br.linkedin.com/jobs/view/desenvolvedor-a-mobile-bras%C3%ADlia-at-sonda-it-1573292836?refId=69bd0fc9-6309-45e5-9b0f-53c688f610a9&position=6&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Nível de atuação Especialistas Área de atuação Tecnologia, Informática e Internet Principais atividades Atividades pertinentes ao cargo. Escolaridade mínima Superior Completo Habilidades esperadas Experiência com:- Desenvolvimento Mobile- Desenvolvimento Web Java- React Native (mobile)- Desenvolvimento nativo Android e iOS- Teste automatizado- Git (Gitlab ou GitHub ou bitbucket) - Desejável Gitflow - JIRA ou Azure- Scrum ou XP- Integração contínua (Jenkins, Gitlab CI)- Webservices Tipo da Vaga Nova posição"
Angular,"Desenvolvedor React.js / React Native Sênior","Caderno Nacional","Brasília, BR","Ensino superior em engenharia da computação, ciência da computação ou cursos correlacionados em ti. Atuar na área de ...","https://br.linkedin.com/jobs/view/desenvolvedor-react-js-react-native-s%C3%AAnior-at-caderno-nacional-1573306374?refId=5dc0a610-1dc3-4d20-a55f-8cb0309b768d&position=2&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades Atuar na área de desenvolvimento front end com a tecnologia react.js e react native. Requisitos Ensino superior em engenharia da computação, ciência da computação ou cursos correlacionados em ti. Experiência em desenvolvimento sistemas web front end com react.js e mobile com react native, redux, eslint, firebase. Desejável experiência de projetos na metodologia scrum. Conhecimento em angular 6, css, sass. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: a combinar Os interessados na oportunidade deverão encaminhar o currículo atualizado."
Angular,"Desenvolvedor Angular/NodeJS/MySql","Muniz & Esteves Educacional","Brasília, BR","Procuramos por profissional com perfil full stack ou desenvolvedor frontend com conhecimento e experiência no desenvolvimento de ...","https://br.linkedin.com/jobs/view/desenvolvedor-angular-nodejs-mysql-at-muniz-esteves-educacional-1595975289?refId=5dc0a610-1dc3-4d20-a55f-8cb0309b768d&position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Procuramos por profissional com perfil full stack ou desenvolvedor frontend com conhecimento e experiência no desenvolvimento de soluções utilizando Angular. Cohecimentos em NodeJS e MySql/MAriaDB também são valorizados para a oportunidade."
Angular,"Desenvolvedor Full Junior Cod.: 171958","Mirante Tecnologia","Brasília, BR","Back: Java 8, Programação Funcional, Controle transacional, Algoritimos, Spring (faz controle transacional), JPA / Hibernate, SQL, ...","https://br.linkedin.com/jobs/view/desenvolvedor-full-junior-cod-171958-at-mirante-tecnologia-1616849672?refId=5dc0a610-1dc3-4d20-a55f-8cb0309b768d&position=19&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Formação: superior em cursos de tecnologia da informação. Conhecimentos Exigidos Front: Javascript, React, HMTL5, GIT, conhecimento teórico de Angular, Webpack/Gulp. Back: Java 8, Programação Funcional, Controle transacional, Algoritimos, Spring (faz controle transacional), JPA / Hibernate, SQL, Maven, Teste Unitário (Junit), Microservices, Rest, JPA, JPQL, HQL, JDBC. Orientação a objetos, HTTP."
Angular,"Desenvolvedor Front-end",Coopersystem,"Brasília e Região","React, JavaScript ES6 , HTML5, Git, MobX, Material Design, Angular, WebPack/Gulp.","https://br.linkedin.com/jobs/view/desenvolvedor-front-end-at-coopersystem-1609478351?refId=5dc0a610-1dc3-4d20-a55f-8cb0309b768d&position=21&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","React, JavaScript ES6 , HTML5, Git, MobX, Material Design, Angular, WebPack/Gulp."
Angular,"Programador Java Júnior","Basis Tecnologia da Informação S.A.","Brasília, BR","Controle de versão GIT e bancos de dados relacionais (Oracle) Experiência de 1 ano em Desenvolvimento de Software JAVA. Conhecimento ...","https://br.linkedin.com/jobs/view/programador-java-j%C3%BAnior-at-basis-tecnologia-da-informa%C3%A7%C3%A3o-s-a-1609878879?refId=5dc0a610-1dc3-4d20-a55f-8cb0309b768d&position=24&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Experiência de 1 ano em Desenvolvimento de Software JAVA Conhecimento Com JAVA 8+ ANGULAR 2 ou superior Spring Boot Controle de versão GIT e bancos de dados relacionais (Oracle) Desejável Superior Completo na área de TI Conhecimento com algum framework de interface (PrimeNG, Bootstrap, Materialize) Experiência com metodologias Ágeis Requisitos Estudos Ensino Superior"
Angular,"Desenvolvedor Java / Full Stack","Caderno Nacional","Brasília, BR","Benefícios: Vale Alimentação, Vale Transporte, Convênio Médico, Convênio Odontológico, Seguro de Vida. Os interessados na ...","https://br.linkedin.com/jobs/view/desenvolvedor-java-full-stack-at-caderno-nacional-1610669020?refId=5dc0a610-1dc3-4d20-a55f-8cb0309b768d&position=25&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Atividades Resolução de problemas, não apenas desenvolvimento. Apresentação de soluções, pensamento fora da caixa. Participação na tomada de decisão. Requisitos Iniciativa. Senso de time. Flexibilidade e abertura a mudanças. Visão de negócio. Precisão técnica. Conhecimento em java, microserviços. Conhecimento em spring boot, angular (frontend). Conhecimento em react, css. Diferencial conhecimento em o.c.c (oracle commerce cloud), met. Conhecimento em ágeis. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: Vale Alimentação, Vale Transporte, Convênio Médico, Convênio Odontológico, Seguro de Vida Os interessados na oportunidade deverão encaminhar o currículo atualizado."
Angular,"Desenvolvedor PHP","Negócios Reais","Brasília, BR","Básico dos básicos: HTML5 (CSS3+, JavaScript, HTML), git, inglês com fluência média na escrita e conceitos básicos de segurança (...","https://br.linkedin.com/jobs/view/desenvolvedor-php-at-neg%C3%B3cios-reais-1495074246?refId=66eb5659-5ce4-4fc5-9ab6-92eed9319ec5&position=23&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Desenvolvedor PHP Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor Nível hierárquico: Especialista Localização da oferta: Brasília, DF Iniciante para intermediário (sem esse papo de júnior, sênior whatever. Precisamos de gente que dê saída nas demandas sem frescura, mas não precisa ter 500 certificações nem 15 anos de experiência). Habilidades obrigatórias: PHP e uma vibe boa. Básico dos básicos: HTML5 (CSS3+, JavaScript, HTML), git, inglês com fluência média na escrita e conceitos básicos de segurança (por exemplo, guardar senha em texto plano ou deixar a aplicação inteira em 755 é passível bullying) Adianta muito: Laravel 5+, Angular e testes unitários Ninja badge: NodeJS, Ionic, Nginx, Vagrant, Puppet, Docker e essas tecnologias e ferramentas do hype. Valorizamos o trabalho em equipe, transparência e a pró-atividade. Exigências Escolaridade Mínima: Ensino Superior Português (Avançado), Inglês (Intermediário) Banco de dados: PostgreSQL, SQL Server Programação: CSS, HTML, JavaScript, jQuery, PHP Gráficos/Web: GIMP Aplicações de Escritório: Microsoft Excel, Microsoft Outlook, Microsoft PowerPoint, Microsoft Word Sistemas Operacionais: Linux, Mac OS, Windows Benefícios adicionais: Ajuda de custo, Bônus por resultado, Vale-alimentação, Vale-transporte"
EJB,"Programador Java Pleno","Caderno Nacional","Brasília, BR","Atuar com programação java / java ee para web com jsp, jax rs, jax ws, ejb, hibernate / jpa, html5, booststrap, css3, jquery e ...","https://br.linkedin.com/jobs/view/programador-java-pleno-at-caderno-nacional-1583707878?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=7&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Segmento: tecnologia Região / Bairro: Setor de Indústria e Abastecimento Atividades Atuar com programação java / java ee para web com jsp, jax rs, jax ws, ejb, hibernate / jpa, html5, booststrap, css3, jquery e datatables net. Requisitos Fácil acesso a sia. Desejável conhecimentos em dml em banco de dados oracle e postgresql. Conhecimento em restful / webservice. Experiência em modelagem de dados e utilização de bancos de dados relacionais e não relacional. Experiência em desenvolvimento em aplicações usando bd oracle. Experiência na implementação de aplicações usando padrão mvc. Experiência utilização de ferramentas de versionamento svn e git. Experiência na utilização de integração contínua. Conhecimento em alguma ferramenta de gestão de tarefas jira ou assemblagem. Experiência em alguma metodologia ágil, scrum ou kanban. Conhecimento em design patterns, refactoring e testes unitários. Experiência na manutenção de códigos legados. Desejável experiência no desenvolvimento usando ambiente linux. Experiência com sigs (sistemas de informação geográfica). Experiência com postgis / oracle spatial. Experiência com javascript. Vontade de aprender novas tecnologias e linguagens. Gostar de trabalhar em equipes. Conhecimentos avançados com banco de dados relacional. Conhecimentos avançados em orientação a objetos. Visão crítica do negócio para resolução de problemas e inovação. Inglês intermediário / avançado. Dias da Semana: De segunda-feira à sexta-feira Horário / Período Comercial A Empresa Oferece Salário: a combinar Benefícios: Vale Refeição, Vale Transporte, Convênio Médico, Convênio Odontológico, Outros Forma de contratação: CLT Os interessados na oportunidade deverão encaminhar o currículo atualizado."
EJB,"Arquiteto SOA",Hrsoul,"Brasília, BR","A HRSoul foi criada visando atender as necessidades do mercado de TI, Telecom e Engenharia, suprindo a carência de consultorias com ...","https://br.linkedin.com/jobs/view/arquiteto-soa-at-hrsoul-1584055566?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=8&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","A HRSoul foi criada visando atender as necessidades do mercado de TI, Telecom e Engenharia, suprindo a carência de consultorias com expertise na área, assim como inovar os processos de Recursos Humanos para os demais segmentos. Arquiteto SOA – Brasília/DF Sólida experiência em arquitetura de aplicações em três camadas, modelo MVC; Padrões de projeto (enterprise integration patterns, design patterns, SOA, microservices patterns); Integração entre sistemas: Mensageria, JMS, WebSphere MQ,Web services, Barramento de serviços (WebSphere Message Broker), REST, EJB 3; Integração contínua (continuous integration), test-driven development (TDD), acceptance test-driven development (ATDD), especificação por exemplo, refactoring, entrega contínua (continuous delivery); Desenvolvimento de software ágil, incluindo o Manifesto Ágil, Scrum, Extreme Programming (XP) e Kanban; Modelagem de dados relacional e banco de dados IBM/DB2; Conceitos e implementação de recursos de segurança de aplicações (OWASP, JAAS, LDAP, RACF); Contratação CLT Full + Benefícios, atuação em Brasília/DF."
EJB,"Desenvolvedor Java","VELI RH","Brasília, BR","Efetivo – CLT Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor Nível ...","https://br.linkedin.com/jobs/view/desenvolvedor-java-at-veli-rh-1609287461?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=9&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Vaga de Desenvolvedor Java em Distrito Federal. A combinar. Período Integral. Efetivo – CLT Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor Nível hierárquico: Especialista Local de trabalho: Brasília, DF Regime de contratação de tipo Efetivo – CLT Jornada Período Integral Requisitos mínimos: Oracle/PostgreSQL JBoss/Tomocat Junit Rest/EJB/JPA/JMS"
EJB,"Desenvolvedor Java Pleno","SONDA Brasil","Brasília, BR","Desenvolvedor Java Linha de negócio: Professional Services - PRS Local de trabalho: SIG, Quadra 06. Qualidade de código o Cobertura de ...","https://br.linkedin.com/jobs/view/desenvolvedor-java-pleno-at-sonda-brasil-1608539762?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=11&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Desenvolvedor Java Linha de negócio: Professional Services - PRS Local de trabalho: SIG, Quadra 06 Desenvolvimento de aplicações Java/Flex; Mapear processos e realizar modelagem de dados; Realização de testes unitários; Acompanhamento na homologação das aplicações; Acompanhamento/implantação de aplicações em ambientes de produção; Auxiliar na otimização de performance das aplicações. Conhecimentos Técnicos: Java 8 JPA/Hibernate SQL EJB SpringFramework Framework MVC Maven Git ou SVN Testes automatizados SQL Server/DB2 Qualidade de código o Cobertura de código (Coverage) o Validação estática (SonarQube ou outro)"
EJB,"Desenvolvedor Java","MIRANTE INFORMATICA LTDA","Brasília, BR","Prestador de Serviços (PJ) Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor ...","https://br.linkedin.com/jobs/view/desenvolvedor-java-at-mirante-informatica-ltda-1608122862?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=13&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Vaga de Desenvolvedor Java em Distrito Federal. A combinar. Período Integral. Prestador de Serviços (PJ) Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor Nível hierárquico: Especialista Local de trabalho: Brasília, DF Regime de contratação de tipo Prestador de Serviços (PJ) Jornada Período Integral Conhecimentos Exigidos JAVA EE EJB Spring JPA HIBERNATE JBOSS JDBC MAVIN JENKINS SVN BANCO DE DADOS SQL SERVER DB2. Conhecimentos Desejáveis Flex Websphere experiência em ambientes bancários."
EJB,"Desenvolvedor(a) Java Senior","SONDA IT","Brasília, BR","Qualidade de código o Cobertura de código (Coverage) o Validação estática (SonarQube ou outro) Mapear processos e realizar modelagem...","https://br.linkedin.com/jobs/view/desenvolvedor-a-java-senior-at-sonda-it-1576573596?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=14&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Nível de atuação Especialistas Área de atuação Tecnologia, Informática e Internet Principais atividades Desenvolvimento de aplicações Java/Flex; Mapear processos e realizar modelagem de dados; Realização de testes unitários; Acompanhamento na homologação das aplicações; Acompanhamento/implantação de aplicações em ambientes de produção; Auxiliar na otimização de performance das aplicações. Escolaridade mínima Superior Completo Habilidades esperadas Java 8 JPA/Hibernate SQL EJB SpringFramework Framework MVC Maven Git ou SVN Testes automatizados SQL Server/DB2 Qualidade de código o Cobertura de código (Coverage) o Validação estática (SonarQube ou outro) Tipo da Vaga Nova posição"
EJB,"Desenvolvedor Full Stack","Caderno Nacional","Brasília, BR","Conhecimento em jee (ejb 3+, jms), servidor de aplicações jboss (wildfly), orm com jpa / hibernate, controle transacional, javascript, ...","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-caderno-nacional-1583406074?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=15&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Requisitos Experiência mínima de 2 anos em desenvolvimento com java 8. Conhecimento em jee (ejb 3+, jms), servidor de aplicações jboss (wildfly), orm com jpa / hibernate, controle transacional, javascript, git, json, xml, microservices, restfull, ferramenta de teste (junit), metodologia ágil scrum, sql server 2012 +, maven. Experiência de mais de 4 anos em desenvolvimento front end em javascript. Conhecimento em es6, angular (2+), html 5, css. Desejável conhecimento bootstrap, material design, webpack / gulp, react, vuejs, gradle, groovy, microservices. Boa comunicação verbal e escrita. Ser colaborativo. Foca em resultado, prezando pela qualidade. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: a combinar Forma de contratação: CLT Os interessados na oportunidade deverão encaminhar o currículo atualizado."
EJB,"Desenvolvedor JAVA",Trixti,"Brasília, BR","Empresa:ADMINIX ADMINISTRAÇÃO E SISTEMAS LTDA ME Tipo de Profissional:Programação java junior Benefícios: VT + VA + Plano ...","https://br.linkedin.com/jobs/view/desenvolvedor-java-at-trixti-1576703371?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=16&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Empresa:ADMINIX ADMINISTRAÇÃO E SISTEMAS LTDA ME Tipo de Profissional:Programação java junior Benefícios: VT + VA + Plano odontológico + Plano de saúde Horário: a definir Local de Trabalho: SIA Informações Gerais: (Regime CLT) Atuar com programação Java / Java EE para WEB com JSP, JAX-RS, JAX-WS, EJB, Hibernate/JPA. HTML 5, Booststrap, CSS3, jQuery e . Requisitos: desejáveis conhecimentos em DML em banco de dados Oracle e PostgreSQL."
EJB,"Desenvolvedor Java Pleno","Caderno Nacional","Brasília, BR","Experiência com as tecnologias em java, javaee, angularjs, angular.io, Os interessados na oportunidade deverão encaminhar o currículo ...","https://br.linkedin.com/jobs/view/desenvolvedor-java-pleno-at-caderno-nacional-1543559777?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=17&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click","Segmento: indústria Região / Bairro: Asa Sul Requisitos Ensino superior em ti (completo ou cursando). Experiência com as tecnologias em java, javaee, angularjs, angular.io, ejb, jpa/hibernate. Dias da Semana: Não Informado Horário / Período A definir A Empresa Oferece Salário: a combinar Benefícios: a combinar Os interessados na oportunidade deverão encaminhar o currículo atualizado."
EJB,"Desenvolvedor(a) Java Pleno","SONDA IT","Brasília, BR","Qualidade de código o Cobertura de código (Coverage) o Validação estática (SonarQube ou outro) Tecnologia, Informática e Internet.","https://br.linkedin.com/jobs/view/desenvolvedor-a-java-pleno-at-sonda-it-1576658362?refId=36528f9a-3257-45ba-b69d-dd289ada68e5&position=18&pageNum=0&trk=guest_job_search_job-result-card_result-card_full-click"," Nível de atuação Especialistas Área de atuação Tecnologia, Informática e Internet Escolaridade mínima Superior Completo Habilidades esperadas Conhecimentos Técnicos: Java 8 JPA/Hibernate SQL EJB SpringFramework Framework MVC Maven Git ou SVN Testes automatizados SQL Server/DB2 Qualidade de código o Cobertura de código (Coverage) o Validação estática (SonarQube ou outro) Tipo da Vaga Nova posição"
